Time (hours),Spring Mean,Spring Std,Summer Mean,Summer Std,Autumn Mean,Autumn Std
628.982898289829,474.7,77.39773898506338,443.6,69.28232097728828,429.3,78.05004804610948
629.0549054905491,474.7,77.39773898506338,443.6,69.28232097728828,429.4,78.12707597241817
629.1269126912691,474.7,77.39773898506338,443.9,69.31154305020196,429.4,78.12707597241817
629.1989198919892,474.8,77.37157100641036,444.0,69.39452427965769,429.5,78.20517885664606
629.2709270927093,474.9,77.51445026574078,444.0,69.39452427965769,429.6,78.1680241531024
629.3429342934294,475.0,77.46870335819492,444.0,69.39452427965769,429.7,78.1486404232345
629.4149414941494,475.0,77.46870335819492,444.1,69.3072146316673,429.7,78.1486404232345
629.4869486948695,475.3,77.39773898506338,444.1,69.3072146316673,429.8,78.2276166069247
629.5589558955896,475.3,77.39773898506338,444.1,69.3072146316673,429.8,78.2276166069247
629.6309630963096,475.5,77.0548505935869,444.2,69.43601371046583,429.8,78.2276166069247
629.7029702970298,475.7,77.11685937588486,444.3,69.34990987737476,430.0,78.23426359338983
629.7749774977498,475.7,77.11685937588486,444.3,69.34990987737476,430.0,78.23426359338983
629.8469846984699,475.7,77.11685937588486,444.4,69.4553093722863,430.2,78.17646704731546
629.9189918991899,475.8,77.03220105903763,444.6,69.5603335242148,430.3,78.10768208057387
629.99099909991,475.8,77.03220105903763,444.7,69.38450835741362,430.4,78.03998974884607
630.06300630063,475.8,77.03220105903763,444.8,69.33512818189637,430.4,78.03998974884607
630.1350135013502,475.9,77.1381228706014,444.9,69.31010027405819,430.4,78.03998974884607
630.2070207020703,476.1,77.26118042070028,445.0,69.43918202283204,430.5,78.02083055184686
630.2790279027903,476.1,77.26118042070028,445.0,69.43918202283204,430.5,78.02083055184686
630.3510351035104,476.2,77.09059605425296,445.2,69.48352322673341,430.5,78.02083055184686
630.4230423042304,476.3,77.17389454990594,445.2,69.48352322673341,430.5,78.02083055184686
630.4950495049505,476.4,77.12742702826279,445.2,69.48352322673341,430.5,78.02083055184686
630.5670567056706,476.5,76.95745577915112,445.2,69.48352322673341,430.5,78.02083055184686
630.6390639063907,476.6,77.04180683239457,445.5,69.36605798227257,430.6,78.14883236491765
630.7110711071107,476.7,77.0221396742521,445.5,69.36605798227257,430.8,78.28895196641733
630.7830783078308,476.7,77.0221396742521,445.7,69.2922073540741,430.8,78.28895196641733
630.8550855085509,476.8,77.10745748628987,445.8,69.25286997662985,430.9,78.41740878146892
630.9270927092709,476.9,77.2132760605325,445.8,69.25286997662985,430.9,78.41740878146892
630.9990999099911,476.9,77.2132760605325,445.8,69.25286997662985,431.0,78.38239598277154
631.0711071107111,476.9,77.2132760605325,445.8,69.25286997662985,431.0,78.38239598277154
631.1431143114312,477.0,77.12846426579489,445.8,69.25286997662985,431.0,78.38239598277154
631.2151215121512,477.0,77.12846426579489,445.8,69.25286997662985,431.0,78.38239598277154
631.2871287128713,477.0,77.12846426579489,445.9,69.16711646440092,431.0,78.38239598277154
631.3591359135913,477.0,77.12846426579489,445.9,69.16711646440092,431.0,78.38239598277154
631.4311431143115,477.3,77.11556263167637,445.9,69.16711646440092,431.0,78.38239598277154
631.5031503150316,477.3,77.11556263167637,446.1,69.05570215413061,431.0,78.38239598277154
631.5751575157516,477.4,76.94569513624528,446.1,69.05570215413061,431.0,78.38239598277154
631.6471647164717,477.4,76.94569513624528,446.3,68.93482429077484,431.1,78.55883145770436
631.7191719171917,477.4,76.94569513624528,446.4,69.06692406644443,431.1,78.55883145770436
631.7911791179118,477.5,77.03148706860073,446.5,69.17116451238911,431.3,78.37863229222617
631.8631863186318,477.5,77.03148706860073,446.6,69.30108224263168,431.3,78.37863229222617
631.935193519352,477.5,77.03148706860073,446.8,69.36252590556373,431.4,78.42219073706116
632.007200720072,477.7,76.84926805116623,446.8,69.36252590556373,431.5,78.46687199066878
632.0792079207921,477.7,76.84926805116623,446.9,69.44271020056749,431.6,78.54450967445146
632.1512151215122,477.8,76.93607736296411,447.0,69.40461079784254,431.6,78.54450967445146
632.2232223222322,477.9,77.07846651302815,447.0,69.40461079784254,431.6,78.54450967445146
632.2952295229524,478.0,76.99480501955959,447.1,69.48589784985153,431.7,78.72108993147897
632.3672367236724,478.2,77.00883066246364,447.1,69.48589784985153,431.8,78.76649033694468
632.4392439243925,478.2,77.00883066246364,447.1,69.48589784985153,432.1,78.93852038137021
632.5112511251125,478.2,77.00883066246364,447.2,69.44897407449588,432.1,78.93852038137021
632.5832583258326,478.2,77.00883066246364,447.3,69.58167862303983,432.4,78.96860135522219
632.6552655265526,478.2,77.00883066246364,447.4,69.51143790772853,432.5,79.09519580859511
632.7272727272727,478.3,77.15186323090325,447.4,69.51143790772853,432.7,79.13791758695702
632.7992799279929,478.3,77.15186323090325,447.4,69.51143790772853,432.7,79.13791758695702
632.8712871287129,478.4,77.25697379525035,447.4,69.51143790772853,432.8,79.26512473969873
632.943294329433,478.6,77.32037247711628,447.5,69.4755352624217,432.8,79.26512473969873
633.015301530153,478.7,77.4326158669588,447.5,69.4755352624217,432.8,79.26512473969873
633.0873087308731,478.8,77.34959599118794,447.6,69.5574582629354,432.9,79.23061277056995
633.1593159315931,479.0,77.13235378231369,447.7,69.64057725205902,433.1,79.26720633401936
633.2313231323133,479.1,77.08625039525532,447.8,69.72488795258117,433.1,79.26720633401936
633.3033303330333,479.3,76.8336514816262,447.8,69.72488795258117,433.1,79.26720633401936
633.3753375337534,479.4,76.93919677251641,447.9,69.67560548714306,433.1,79.26720633401936
633.4473447344735,479.4,76.93919677251641,447.9,69.67560548714306,433.2,79.44155084085406
633.5193519351935,479.5,76.84172043883453,447.9,69.67560548714306,433.2,79.44155084085406
633.5913591359136,479.6,76.81432158133013,448.0,69.80401134605374,433.3,79.49094288030555
633.6633663366337,479.7,76.92730334543126,448.1,69.75593164742335,433.4,79.57034623526532
633.7353735373538,479.8,76.90487630833302,448.2,69.7291904441748,433.5,79.55029855380808
633.8073807380738,479.8,76.90487630833302,448.2,69.7291904441748,433.6,79.50874165775735
633.8793879387939,479.8,76.90487630833302,448.2,69.7291904441748,433.6,79.50874165775735
633.9513951395139,479.8,76.90487630833302,448.2,69.7291904441748,433.8,79.39748106835633
634.023402340234,479.9,76.73519401161373,448.2,69.7291904441748,433.9,79.32899848100945
634.0954095409542,480.0,76.8205701619039,448.3,69.6936869450885,433.9,79.32899848100945
634.1674167416742,480.0,76.8205701619039,448.3,69.6936869450885,434.0,79.26159221211746
