Time,Mean_Surf_conc,Std_Surf_conc
333.53735373537353,1891.425,7.595681338760862
333.6093609360936,1891.425,7.595681338760862
333.6813681368137,1891.425,7.595681338760862
333.7533753375338,1891.425,7.595681338760862
333.82538253825385,1891.425,7.595681338760862
333.8973897389739,1891.425,7.595681338760862
333.969396939694,1891.425,7.595681338760862
334.04140414041404,1891.425,7.595681338760862
334.1134113411341,1891.425,7.595681338760862
334.1854185418542,1891.425,7.595681338760862
334.25742574257424,1891.425,7.595681338760862
334.32943294329436,1891.425,7.595681338760862
334.40144014401443,1891.425,7.595681338760862
334.4734473447345,1891.425,7.595681338760862
334.54545454545456,1891.425,7.595681338760862
334.6174617461746,1891.45,7.582710597141367
334.6894689468947,1891.45,7.582710597141367
334.76147614761476,1891.425,7.595681338760862
334.8334833483348,1891.425,7.595681338760862
334.9054905490549,1891.425,7.595681338760862
334.977497749775,1891.425,7.595681338760862
335.0495049504951,1891.425,7.595681338760862
335.12151215121514,1891.425,7.595681338760862
335.1935193519352,1891.425,7.595681338760862
335.2655265526553,1891.425,7.595681338760862
335.33753375337534,1891.425,7.595681338760862
335.4095409540954,1891.425,7.595681338760862
335.48154815481547,1891.425,7.595681338760862
335.55355535553554,1891.425,7.595681338760862
335.62556255625566,1891.425,7.595681338760862
335.6975697569757,1891.425,7.595681338760862
335.7695769576958,1891.425,7.595681338760862
335.84158415841586,1891.425,7.595681338760862
335.9135913591359,1891.4,7.578918128598565
335.985598559856,1891.4,7.578918128598565
336.05760576057605,1891.4,7.578918128598565
336.1296129612961,1891.4,7.578918128598565
336.2016201620162,1891.4,7.578918128598565
336.2736273627363,1891.4,7.578918128598565
336.3456345634564,1891.4,7.578918128598565
336.41764176417644,1891.4,7.578918128598565
336.4896489648965,1891.4,7.578918128598565
336.56165616561657,1891.4,7.578918128598565
336.63366336633663,1891.4,7.578918128598565
336.7056705670567,1891.4,7.578918128598565
336.77767776777677,1891.4,7.578918128598565
336.8496849684969,1891.4,7.578918128598565
336.92169216921695,1891.4,7.578918128598565
336.993699369937,1891.4,7.578918128598565
337.0657065706571,1891.4,7.578918128598565
337.13771377137715,1891.375,7.624590152919696
337.2097209720972,1891.375,7.624590152919696
337.2817281728173,1891.375,7.624590152919696
337.35373537353735,1891.375,7.624590152919696
337.4257425742574,1891.375,7.624590152919696
337.49774977497754,1891.375,7.624590152919696
337.5697569756976,1891.375,7.624590152919696
337.64176417641767,1891.375,7.624590152919696
337.71377137713773,1891.375,7.624590152919696
337.7857785778578,1891.375,7.624590152919696
337.85778577857786,1891.375,7.624590152919696
337.92979297929793,1891.375,7.624590152919696
338.001800180018,1891.3,7.694803441284254
338.07380738073806,1891.3,7.694803441284254
338.1458145814582,1891.3,7.694803441284254
338.21782178217825,1891.3,7.694803441284254
338.2898289828983,1891.3,7.694803441284254
338.3618361836184,1891.3,7.694803441284254
338.43384338433845,1891.3,7.694803441284254
338.5058505850585,1891.3,7.694803441284254
338.5778577857786,1891.3,7.694803441284254
338.64986498649864,1891.3,7.694803441284254
338.7218721872187,1891.3,7.694803441284254
338.79387938793883,1891.275,7.703854554701818
338.8658865886589,1891.275,7.703854554701818
338.93789378937896,1891.275,7.703854554701818
339.009900990099,1891.275,7.703854554701818
339.0819081908191,1891.275,7.703854554701818
339.15391539153916,1891.275,7.703854554701818
339.2259225922592,1891.275,7.703854554701818
339.2979297929793,1891.275,7.703854554701818
339.36993699369935,1891.275,7.703854554701818
339.4419441944195,1891.275,7.703854554701818
339.51395139513954,1891.275,7.703854554701818
339.5859585958596,1891.275,7.703854554701818
339.6579657965797,1891.275,7.703854554701818
339.72997299729974,1891.275,7.703854554701818
339.8019801980198,1891.275,7.703854554701818
339.87398739873987,1891.275,7.703854554701818
339.94599459945994,1891.275,7.703854554701818
340.01800180018,1891.275,7.703854554701818
340.0900090009001,1891.275,7.703854554701818
340.1620162016202,1891.275,7.703854554701818
340.23402340234026,1891.275,7.703854554701818
340.3060306030603,1891.275,7.703854554701818
340.3780378037804,1891.275,7.703854554701818
340.45004500450045,1891.275,7.703854554701818
340.5220522052205,1891.275,7.703854554701818
340.5940594059406,1891.25,7.732237709744831
340.66606660666065,1891.25,7.732237709744831
340.7380738073808,1891.25,7.732237709744831
340.81008100810084,1891.25,7.732237709744831
340.8820882088209,1891.25,7.732237709744831
340.95409540954097,1891.25,7.732237709744831
341.02610261026103,1891.25,7.732237709744831
341.0981098109811,1891.25,7.732237709744831
341.17011701170117,1891.25,7.732237709744831
341.24212421242123,1891.25,7.732237709744831
341.3141314131413,1891.25,7.732237709744831
341.3861386138614,1891.25,7.732237709744831
341.4581458145815,1891.25,7.732237709744831
341.53015301530155,1891.25,7.732237709744831
341.6021602160216,1891.275,7.733005560582505
341.6741674167417,1891.275,7.733005560582505
341.74617461746175,1891.25,7.725768570181222
341.8181818181818,1891.25,7.725768570181222
341.8901890189019,1891.25,7.725768570181222
341.96219621962194,1891.25,7.725768570181222
342.03420342034207,1891.25,7.725768570181222
342.10621062106213,1891.25,7.725768570181222
342.1782178217822,1891.25,7.725768570181222
342.25022502250226,1891.25,7.725768570181222
342.32223222322233,1891.25,7.725768570181222
342.3942394239424,1891.275,7.700608742170968
342.46624662466246,1891.275,7.700608742170968
342.5382538253825,1891.275,7.700608742170968
342.61026102610265,1891.275,7.700608742170968
342.6822682268227,1891.275,7.700608742170968
342.7542754275428,1891.275,7.700608742170968
342.82628262826285,1891.275,7.700608742170968
342.8982898289829,1891.275,7.700608742170968
342.970297029703,1891.275,7.700608742170968
343.04230423042304,1891.275,7.700608742170968
343.1143114311431,1891.275,7.700608742170968
343.1863186318632,1891.275,7.700608742170968
343.2583258325833,1891.275,7.700608742170968
343.33033303330336,1891.275,7.700608742170968
343.4023402340234,1891.275,7.700608742170968
343.4743474347435,1891.275,7.700608742170968
343.54635463546356,1891.275,7.700608742170968
343.6183618361836,1891.275,7.700608742170968
343.6903690369037,1891.275,7.700608742170968
343.76237623762376,1891.275,7.700608742170968
343.8343834383438,1891.25,7.761282110579411
343.90639063906394,1891.275,7.778134416426599
343.978397839784,1891.275,7.778134416426599
344.0504050405041,1891.275,7.778134416426599
344.12241224122414,1891.275,7.778134416426599
344.1944194419442,1891.275,7.778134416426599
344.26642664266427,1891.275,7.778134416426599
344.33843384338434,1891.275,7.778134416426599
344.4104410441044,1891.25,7.774155902733106
344.48244824482447,1891.2,7.804485889538142
344.5544554455446,1891.2,7.804485889538142
344.62646264626466,1891.2,7.804485889538142
344.6984698469847,1891.2,7.804485889538142
344.7704770477048,1891.175,7.803484798473047
344.84248424842485,1891.175,7.803484798473047
344.9144914491449,1891.175,7.803484798473047
344.986498649865,1891.175,7.803484798473047
345.05850585058505,1891.175,7.803484798473047
345.1305130513051,1891.125,7.877777288042611
345.20252025202524,1891.125,7.877777288042611
