CruiseTow,CruiseName,Event,GridLine,GridStation,NorthSouthFar,Offshore,VolumeFilteredM3,DensES7,DensES8,DensES9,DensES10,DensES11,DensES12,DensES13,DensES14,DensES15,DensES16,DensES17,DensES18,DensES19,DensES20,DensES21,DensES22,DensES23,DensES24,DensES25,DensES26,DensES27,DensES28,DensES29,DensES30,DensES31,DensES32,DensES33,DensES34,DensES35,DensES36,DensES37,DensES38,DensES39,DensES40,DensES41,DensES42,DensES43,DensES44,DensES45,DensES46,DensES47,DensES48,DensES49,DensES50,DensES51,DensES52,DensES53,DensES54,DensES55,DensES56,DensES57,DensES58,DensES59,DensES60,DensES61,DensES62,DensES63,DensES64,DensES65
90051,LMG01-01,477,300,200,South,Slope,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2407,0,0.2407,0.7222,1.6852,1.2037,2.4074,5.0556,4.3333,2.6481,1.9259,2.1667,0.4815,0.2407,0.24,0,0,0,0,0
90053,LMG01-01,490,300,180,South,Slope,7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264,0,0.1264,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264,0.1264,0.3792,0.5056,0.632,2.0225,1.1377,1.0113,1.1377,0.5056,0.3792,0.2528,0.1264,0.1264,0,0,0,0,0
90054,LMG01-01,507,300,160,South,Shelf,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4416,0,0,0,0,0.1472,0,0,0.1472,0,0,0,0,0,0.1472,0,0,0.1472,0.8831,0.4416,1.6191,1.4719,0.5888,0.4416,0.2944,0.2944,0,0,0,0,0,0,0,0
90055,LMG01-01,514,300,140,South,Shelf,8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1226,0.1226,0,0,0,0,0.2451,0,0,0,0,0,0.1226,0,0,0,0,0,0.2451,0.1226,0.4903,0.3677,0.3677,0.4903,0.7354,0.2451,0.1226,0,0.2451,0,0,0,0,0,0
90056,LMG01-01,529,300,120,South,Shelf,13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0.2239,0.1493,0.0746,0.0746,0.2986,0.1493,0.2239,0.0746,0,0.0746,0,0.1493,0,0,0,0,0,0,0,0,0,0.2239,0.0746,0.4478,0.2239,0.0746,0.0746,0.0746,0,0,0,0,0,0,0,0,0,0
90058,LMG01-01,535,300,100,South,Shelf,8708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0,0,0,0,0,0,0,0
90060,LMG01-01,554,300,80,South,Shelf,6860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523,0,0,0,0,0.1523,0.1523,0.1523,0.1523,0.4568,0.609,0.609,0.4568,0.1523,0,0,0,0,0,0,0,0,0,0,0,0.3045,0.7613,2.436,1.6748,3.1973,2.2838,2.436,1.5225,2.1315,0.3045,0.1523,0.3045,0,0,0,0,0,0
90062,LMG01-01,568,300,60,South,Shelf,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886,0,0.0886,0,0.0886,0,0,0,0.1772,0,0,0.2658,0,0,0,0,0,0,0.0886,0,0.0886,0,0,0,0.0886,0.0886,0.1772,0.2658,0.2658,0.5317,0.5317,0.2658,0.1772,0.1772,0.0886,0,0,0,0,0,0,0,0
90066,LMG01-01,608,200,100,South,Shelf,10643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1879,0.094,0.1879,0,0,0,0,0,0,0,0,0,0,0
90068,LMG01-01,625,200,80,South,Shelf,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0,0,0,0.1408,0.2817,0,0,0,0,0,0,0,0,0,0,0,0
90070,LMG01-01,638,200,60,South,Shelf,9434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90072,LMG01-01,644,200,40,South,Coast,9507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0,0,0,0.1052,0,0,0,0,0,0,0.1052,0,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0.1052,0,0.3156,0,0,0,0.2104,0.1052,0,0,0,0,0,0,0,0
90075,LMG01-01,677,200,-20,South,Coast,10235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0
90077,LMG01-01,681,238.8,-42.6,South,Coast,12963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7697,2.6545,2.6545,4.4241,3.5393,8.8483,8.8483,11.5027,7.9634,7.0786,6.1938,6.1938,3.5393,4.4241,1.7697,3.5393,0.8848,2.6545,0,0,0,0,0,0,0,0.5486,0,0.5486,0.5486,1.0971,0.5486,0.5486,1.0971,0,0,0,0,0,0,0,0,0,0,0
90079,LMG01-01,709,200,140,South,Shelf,5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0.1845,0,0,0,0,0,0,0,0,0,0.1845,0,0,0,0,0,0,0,0,0,0,0,0.5535,1.107,1.107,0.369,0.1845,0.1845,0.1845,0,0,0,0,0,0,0,0
90081,LMG01-01,722,200,160,South,Slope,7215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3205,0.641,0.3205,0,0,0.9615,0,0.3205,0.3205,0,0.641,0.641,0,0,0,0,0,0,0,0,0,0,0.3205,0.3205,0,0.3205,1.6026,1.6026,3.5256,5.4487,4.4872,3.2051,2.5641,1.6026,0.9615,0,0,0.641,0,0,0,0,0
90082,LMG01-01,733,200,180,South,Slope,8798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1137,0,0,0,0,0.2273,0.1137,0.2273,0.341,1.1366,0.341,0.7956,0.341,0.1137,0.341,0,0,0,0,0,0,0,0,0
90084,LMG01-01,739,200,200,South,Slope,9957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1436,0,0,0,0,0,0,0,0,0,0,0.1436,0,0,0,0.4309,0.5745,0.5745,2.1543,1.1489,2.0106,3.016,1.7234,1.4362,0.5745,0.2872,0.1436,0,0,0,0,0,0
90254,LMG01-01,595.2,200,120,South,Shelf,6940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2882,0.1441,0,0,0,0,0,0,0,0,0,0,0,0
90255,LMG01-01,582,300,40,South,Coast,7827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1278,0.1278,0,0,0,0,0.2555,0.2555,0,0,0.2555,0,0,0,0,0,0,0,0,0,0.1278,0,0,0,0,0,0,0,0.1278,0.1278,0.3833,0.2555,0.1278,0.1278,0,0.2555,0.1278,0,0,0,0,0,0,0,0
100001,LMG02-01,81,600,40,North,Coast,10223,0,0,0,3.5411,17.7054,10.6232,12.3938,23.017,28.3286,12.3938,7.0822,17.7054,14.1643,14.1643,5.3116,3.5411,5.3116,0,1.7705,0,0,0,0,0,0,0,0.0978,0,0,0.0978,0.1956,0.0978,0,0,0,0.0978,0,0,0.1956,0,0,0,0.0978,0,0,0.1956,0,0,0,0,0,0,0,0,0,0,0,0,0
100003,LMG02-01,88,600,60,North,Shelf,8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3849,0,0.3849,1.5395,3.0791,4.4132,3.2069,4.2079,1.8728,0.5386,1.4879,1.3084,0.5644,0.9493,0.9235,0.5644,0.3591,0.3591,0.1795,0,1.1288,0.9235,0.5644,0.3591,0.3849,0,0,0,0,0,0,0,0
100005,LMG02-01,111,600,80,North,Shelf,8645,0,0,0,0,0.1158,0.2316,0,0.2316,0.1158,0,0,0,0,0,0,0.1158,0.1158,0,0,0,0.579,0.8106,0.2316,0.3474,0.4632,0.4632,0.1158,0.4632,0.8106,1.1579,1.1579,1.1579,0.3474,0,0.3474,0,0.2316,0,0,0,0.2316,0.1158,0,0,0.2316,0.1158,0.2316,0.2316,0.1158,0.3474,0,0,0,0,0,0,0,0,0
100007,LMG02-01,117,600,100,North,Shelf,7484,0,0,0.6153,0.923,0.7691,0.7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1338,0.1338,0,0.4013,0.1338,0.535,0.1338,0,0.1338,0.535,0.1338,0,0.4013,0.1338,0.4013,0.2675,0.1338,0.1338,0,0,0,0,0,0,0,0,0,0,0,0
100009,LMG02-01,131,600,120,North,Shelf,9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913,1.8259,1.8259,3.6519,2.7389,1.8259,0.913,0.913,0,0,0.913,0.913,1.8259,0.913,3.6519,2.7389,1.8259,5.4778,9.1297,3.6519,8.2168,3.6519,2.7389,3.6519,6.3908,4.5649,1.8259,0,1.8259,1.8259,1.8259,1.8259,0,4.5649,1.8259,0.913,0,0,0,0,0,0
100011,LMG02-01,151,600,160,North,Shelf,9979,0,0,0,0,0,0,0,0.1002,0,0,0,0,0,0.1002,0,0.1002,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0.1002,0,0.1002,0,0.1002,0,0.1002,0.2004,0,0,0.2004,0,0,0.3006,0,0,0.1002,0,0,0,0.1002,0,0,0,0,0,0,0
100013,LMG02-01,156,600,140,North,Shelf,9038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1781,0,0.3563,0.8907,0.3563,0.5344,0.1781,0.8907,0.1781,0,0,0,0,0.3563,0.3563,0.3563,0.8907,1.0688,2.1376,1.0688,1.4251,1.7814,0.7125,0.5344,0.7125,0.5344,0.8907,0.7125,0,0.3563,0.1781,0,0,0,0,0.1781,0,0,0,0,0,0,0
100015,LMG02-01,163,600,180,North,Slope,6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1439,0,0,0,0.1439,0.5758,0.1439,0.2879,0.8637,0,0.4318,0.1439,0,0.1439,0.1439,0,0.4318,0.1439,0.5758,0.7197,0.4318,0.1439,0.1439,0.4318,0,0.2879,0.5758,0.1439,0.2879,0,0.1439,0.2879,0.1439,0.1439,0.1439,0,0.1439,0,0,0,0,0,0,0
100019,LMG02-01,193,600,220,North,Slope,13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.07,0.14,0,0.07,0.07,0.15,0.07,0.07,0,0.07,0,0,0,0,0,0,0
100020,LMG02-01,195,500,220,North,Slope,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.06,0.06,0,0.19,0.06,0.32,0.19,0.13,0.19,0.06,0,0.06,0.06,0,0,0,0.19,0.13,0.13,0.13,0.39,0.45,0.12,0.06,0.51,0.26,0.32,0.39,0.38,0.06,0,0.06,0.06,0,0,0,0,0,0
100021,LMG02-01,209,500,200,North,Slope,6710,0,0,0,0,0,0,0,0,0,0,0,0.1492,0.1492,0,0.2984,0.1492,0,0.1492,0,0.2984,0.1492,0.4476,0,0.2984,0.1492,0.4476,0.1492,0,0.1492,0,0.2984,0.2984,0.8951,0.5967,1.3427,1.1935,1.4919,1.7902,0.4476,0.4476,0.5967,0.2984,0.4476,0.2984,0.4476,0,0.1492,0,0.2984,0,0,0,0,0,0,0,0,0,0
100023,LMG02-01,220,500,180,North,Shelf,10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0.109,0.109,0.2181,0.109,0.2181,0.4362,0.3271,0.2181,0,0.5452,0.6542,0.8723,1.1995,0.9814,0.6542,0.5452,0.5452,0.109,0.109,0.109,0.5452,0.2181,0.4362,0.2181,0.3271,0.2181,0.2181,0.2181,0.109,0.4362,0.109,0.109,0.2181,0,0,0,0,0,0
100025,LMG02-01,225,500,160,North,Shelf,8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1143,0,0,0,0.1143,0.3428,0.1143,0.1143,0.1143,0,0.2285,0,0.2285,0.1143,0,0,0,0,0,0,0,0,0,0
100027,LMG02-01,230,500,140,North,Shelf,7716,0,0,0,0,0,0,0.1296,0.1296,0.1296,0.2592,0.3888,0.3888,0.3888,0.1296,0.2592,0,0,0.1296,0,0,0.1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100029,LMG02-01,255,500,120,North,Shelf,7401,0,0,0,0,0,0,1.4709,0,4.4128,8.8256,32.3605,38.2442,25.0058,11.7675,2.9419,4.4128,0,0,0,0,0,0,0,0.1351,0,0.1351,0,0,0,0,0.1351,0,0,0,0,0,0,0,0.1351,0.5405,0,0.6756,0.4054,0.2702,0.1351,0.1351,0.1351,0,0.1351,0,0.1351,0,0,0,0,0,0,0,0
100031,LMG02-01,267,500,100,North,Shelf,10050,0,0,0,0,0,0,0,0,0,0,0,1.3592,0,0,4.0776,5.4368,6.796,9.5144,8.1552,2.7184,6.796,2.7184,10.8736,5.4368,1.3592,0,2.7184,0,0,0,0.0995,0.7984,0.706,0.7013,0.5994,0.4004,1.1064,0.9074,0.7036,0.4051,0.5046,0.3009,0.3056,0,0.4027,0.3032,0.4051,0.2037,0,0,0,0,0.1019,0,0,0,0,0,0
100033,LMG02-01,275,500,80,North,Shelf,16575,0,0,0,0,0,0,4.979,3.3193,3.3193,6.6387,5.8088,8.2983,12.4475,9.1282,4.1492,2.4895,0.8298,1.6597,3.3193,4.1492,9.1282,9.958,6.6387,8.2983,3.3193,4.1492,2.4895,0,2.4895,0.8298,0.8298,0.8298,1.6597,2.4895,2.4895,0.8298,3.3193,3.3193,1.6597,2.4895,0,0,0,0,0,0,0.8298,0,0,0,0,0,0,0,0,0,0,0,0
100035,LMG02-01,280,500,60,North,Shelf,8130,0,39.756,19.878,13.252,13.252,23.191,9.939,33.13,6.626,29.817,39.756,53.008,79.512,82.8249,59.634,56.321,23.191,29.817,9.939,6.626,9.939,0,0,6.626,0,0,0,0,0,0,0,0,3.313,0,0,0,0,0,3.313,3.313,3.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100037,LMG02-01,298,546,27,North,Coast,8327,0,0,0,2.32,4.64,9.75,5.11,5.11,1.86,1.86,1.39,0.93,0.93,0,0.93,0.93,0,0,1.39,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.48,0.12,0.12,0.72,0.24,0,0.36,0,0,0,0,0,0,0,0,0,0,0
100038,LMG02-01,308,580,30,North,Coast,13453,0,0,0,45.53,75.88,166.93,227.63,136.58,151.75,75.88,91.05,15.18,75.88,91.05,45.53,60.7,30.35,106.23,15.18,30.35,75.88,0,0,0,0,0,0,0,0,0,1.38,0,0,1.38,1.38,0,2.76,1.38,0,0,1.38,2.76,4.14,1.38,1.38,2.76,4.14,1.38,0,0,1.38,0,0,0,0,0,0,0,0
100040,LMG02-01,316,400,40,North,Coast,12366,0,0,0,0.2426,0.6469,0.4852,0.5661,0.3235,0.1617,0,0,0,0,0,0,0.0809,0,0,0,0.0809,0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100041,LMG02-01,320,400,60,North,Shelf,8658,0,0,2.2269,4.4539,8.9078,10.0213,7.7943,7.7943,1.6702,2.7837,0,0,0.5567,0,0.5567,0,0,0,0,0.5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567,0.5567,0,0,0,0.5567,0,0,0,0,0,0,0,0,0.5567,0,0,0,0,0,0,0,0
100043,LMG02-01,336,400,80,North,Shelf,9924,0,0,0,0,0.2015,0.4031,0.6046,0.5038,0.3023,0.4031,0.3023,0.2015,0.2015,0,0,0,0.2015,0.1008,0.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008,0.1008,0,0.1008,0,0,0,0.2015,0,0,0.2015,0.1008,0,0.1008,0,0,0,0,0,0,0,0,0
100045,LMG02-01,347,400,100,North,Shelf,6681,0,0,0,0,0.1497,0.2994,1.1974,1.0477,1.7961,1.0477,0.2994,0.8981,0.7484,0.5987,0,0,0.1497,0.1497,0,0.1497,0,0,0.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100047,LMG02-01,358,400,120,North,Shelf,7120,0,0,0,0,0.4521,1.3564,0.9042,0.4521,4.5212,3.617,4.9733,3.617,6.3297,4.9733,1.3564,3.1648,3.1648,8.1382,14.4679,7.6861,6.3297,1.3564,0.4521,0.4521,0.4521,0,0,0,0,0,0,0,0,0,0,0,0,0.4521,0,0.4521,0.4521,0.4521,0,0,0,0,0.4521,0,0,0,0,0,0,0,0,0,0,0,0
100048,LMG02-01,370,400,140,North,Shelf,9317,0,0,0,0,0,0,0,0,0,0,1.1098,1.1098,1.1098,2.2195,0,5.5489,5.5489,8.8782,13.3173,11.0977,11.0977,8.8782,5.5489,9.9879,14.427,7.7684,3.3293,1.1098,0,0,1.1098,2.2195,8.8782,8.8782,15.5368,6.6586,3.3293,5.5489,3.3293,2.2195,1.1098,0,1.1098,1.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100049,LMG02-01,375,400,160,North,Shelf,7428,0,0,0,0,0.1346,0.2693,0.4039,1.077,0.4039,0.6731,0.9424,0.4039,0.6731,0.1346,0.1346,0.4039,0.1346,0.2693,0,0.2693,0.2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100051,LMG02-01,391,400,180,North,Slope,7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0.1275,0,0,0,0.1275,0,0.3824,0.1275,0.3824,0.3824,0,0.6373,0.1275,0.1275,0.2549,0.2549,0.3824,0.1275,0,0,0.2549,0,0.1275,0,0,0,0,0,0,0,0
100053,LMG02-01,403,400,200,North,Slope,9885,0,0,0,0,0,0,0,0,0,0,0.2742,0,0.2742,0,0.5485,0.8227,0.2742,1.3711,0.2742,1.3711,0,0.5485,0.8227,0.8227,0.5485,1.3711,0.8227,0.2742,0,0.2742,0,0.2742,0,0.5485,0,0.2742,1.0969,2.4681,0.8227,1.9196,1.9196,0.8227,0.8227,1.6454,2.4681,0.8227,1.0969,1.6454,2.4681,0.2742,0.5485,0.2742,0.2742,0,0,0,0,0,0
100056,LMG02-01,409,300,200,South,Slope,5749,0,0,0,0,0,0,0,0,0,0,0,0.5291,0,0.5291,0.8818,0.3527,0.3527,0.1764,0,0.3527,0,0,0,0.1764,0,0.1764,0.5291,0,0,0,0,0,0,0,0,0.1764,0.1764,1.0582,0.5291,0.5291,0.8818,0.3527,0.7054,0.5291,0.7054,0.1764,0.5291,0.8818,0.5291,0.1764,0.3527,0.1764,0,0.1764,0,0,0,0,0
100057,LMG02-01,423,300,180,South,Slope,8655,0,0,0,0,0,0,0,0,0.1155,0,0,0.1155,0.2311,0.3466,0.3466,0.3466,0.2311,0.1155,0.2311,0.3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1155,0.3466,0.2311,0.6932,0.4622,0.4622,0.3466,0.3466,0.3466,0.1155,0,0.3466,0.1155,0.3466,0,0.2311,0.1155,0.1155,0.1155,0,0,0,0,0
100059,LMG02-01,434,300,160,South,Shelf,8696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0.115,0.115,0,0,0,0,0,0,0,0,0,0
100061,LMG02-01,440,200,-20,South,Coast,7332,0,0,0,0,8.23,22.63,47.31,47.31,37.02,28.8,12.34,4.11,10.28,2.06,2.06,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,4.11,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0
100063,LMG02-01,454,200,-40,South,Coast,8728,0,0,0,13.63,3.41,23.86,37.49,64.76,47.72,61.35,34.09,17.04,3.41,13.63,0,3.41,3.41,0,3.41,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.34,0,0.11,0,0.45,0.23,0.11,0.23,0.11,0.22,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0
100064,LMG02-01,461,200,0,South,Coast,7310,0,0,0,0,2.9015,5.803,14.5075,46.4241,31.9166,23.212,58.0301,31.9166,26.1135,20.3105,11.606,11.606,0,0,2.9015,2.9015,0,0,0,0,0,0,0,0,0,0,0,0.1368,0,0.4104,0.1368,0.1368,0.1368,0.2736,0.5472,0.4104,0.684,0.1368,0.684,0.1368,0.2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100066,LMG02-01,476,200,20,South,Coast,10747,0,0,0,1.7363,3.4726,14.7585,18.2311,13.0222,10.4178,7.8133,6.077,2.6044,6.077,0,1.7363,0.8681,0,0,0,0,0,0.093,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0.1861,0.2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100071,LMG02-01,493,300,40,South,Coast,6195,0,0,0,0,0,0,0,0.1614,0,0,0.6457,0.4843,0.4843,0.1614,0.1614,0.1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100072,LMG02-01,507,300,60,South,Shelf,8082,0,0,0,0,0,0,0,0,0,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0,0,0.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100075,LMG02-01,519,300,80,South,Shelf,8258,0,0,0,0,0,0,0,0,0,0,0,0,34.3798,34.3798,68.7597,68.7597,206.2791,309.4186,515.6977,584.4573,653.217,756.3566,584.4573,584.4573,515.6977,309.4186,103.1395,103.1395,137.5194,34.3798,34.3798,0.2308,0.6924,0.9232,0.2308,0.9232,0.6924,0.6924,0.6924,0.6924,0.4616,0.2308,0.4616,0,0.2308,0.2308,0,0,0,0,0,0,0,0,0,0,0,0,0
100076,LMG02-01,528,300,100,South,Shelf,9419,0,0,0,0,0,0,0,0,0,0,0,2.1522,4.3044,10.761,12.9132,27.9785,19.3698,25.8263,23.6741,17.2176,10.761,8.6088,4.3044,8.6088,6.4566,0,0,0,0,0,2.1522,0,0,2.1522,2.1522,0,6.4566,2.1522,2.1522,0,4.3044,0,0,2.1522,4.3044,0,2.1522,2.1522,0,0,0,0,0,0,0,0,0,0,0
100078,LMG02-01,533,200,60,South,Shelf,7119,0,0,0,0,0,3.69,20.29,9.22,22.13,27.66,18.44,16.6,7.38,12.91,9.22,7.38,11.07,1.84,9.22,0,1.84,1.84,1.84,1.84,0,0,1.84,1.84,1.84,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100082,LMG02-01,560,200,100,South,Shelf,6564,0,0,0,0,0,0,0,0,0,0,0,0.1523,0.3047,0,0.1523,0,0,0,0,0.3047,0.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1523,0.1523,0.1523,0.1523,0.1523,0.1523,0.1523,0,0,0.1523,0,0,0,0.3047,0,0,0,0,0,0,0,0
100083,LMG02-01,576,200,140,South,Shelf,9728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.107,0.214,0.321,0.107,0.428,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0,0.321,0.214,0,0.321,0.214,0.428,0.642,0.321,0.214,0.214,0.214,0.321,0,0,0,0,0,0,0
100085,LMG02-01,580,200,120,South,Shelf,8367,0,0,0,0,0,0,0.1195,0.239,0.3586,0.4781,0.4781,0.1195,0,0.1195,0,0,0.239,0.1195,0.1195,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0
100087,LMG02-01,585,200,160,South,Slope,13289,0,0,0,0,0,0,0,0,0,0,0,0,0.0753,0,0,0,0,0,0,0.0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1506,0.0753,0,0,0.1506,0.1506,0.226,0.1506,0.0753,0.1506,0.0753,0.0753,0.4519,0.226,0.3766,0.226,0.3013,0.0753,0.1506,0,0.0753,0,0,0,0,0
100089,LMG02-01,601,200,180,South,Slope,10776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0.224,0.224,0.224,1.886,4.2787,3.9605,2.2984,3.8307,2.7109,1.4026,0.5422,0,0,0,0,0,0,0,0,0,0,0.0942,0.224,0.0942,0.2827,0.5422,0.5422,0.7307,0.0942,0.601,0.5067,0.8249,0.8249,0.9546,0.8837,0,0,0.4125,0,0,0,0,0
100091,LMG02-01,613,200,200,South,Slope,16172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618,0.0618,0,0.0618,0.1237,0.1855,0.1237,0.1855,0,0.1855,0.371,0.2473,0.3092,0.1237,0.1855,0.0618,0.1237,0.0618,0,0,0,0,0,0,0,0.0618,0.1237,0.1855,0.2473,0.1855,0.371,0.1855,0.0618,0.2473,0.5565,0.1855,0.1855,0.1855,0.1237,0,0,0,0,0,0,0
100093,LMG02-01,617,300,140,South,Shelf,6989,0,0,0,0,0,0,0,0,0,0,0,0,0.3415,0,0,0.3415,0,0,0,0,0,0.3415,0,0.3415,0.3415,0,0.6829,1.3659,0.3415,0.6829,0,0.6829,1.3659,3.4147,2.3903,1.7074,1.3659,2.0488,1.7074,2.7318,2.7318,1.0244,1.7074,0.3415,1.0244,0.3415,0.3415,1.3659,1.3659,1.0244,0.3415,0.3415,0,0,0,0,0,0,0
100095,LMG02-01,631,300,120,South,Shelf,10106,0,0,0,0,0,0,0,0,3.344,6.6879,10.0319,40.1277,50.1596,100.3192,36.7837,33.4397,6.6879,3.344,0,3.344,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0.2001,0.1,0,0,0,0,0,0
